,urls
20273,https://www.pagina12.com.ar/diario/deportes/8-156531-2010-11-09.html
20274,https://www.pagina12.com.ar/diario/psicologia/9-156241-2010-11-09.html
20275,https://www.pagina12.com.ar/diario/psicologia/9-156235-2010-11-09.html
20276,https://www.pagina12.com.ar/diario/psicologia/9-156237-2010-11-09.html
20277,https://www.pagina12.com.ar/diario/universidad/10-156525-2010-11-09.html
20278,https://www.pagina12.com.ar/diario/universidad/10-156526-2010-11-09.html
20279,https://www.pagina12.com.ar/diario/universidad/10-156349-2010-11-09.html
20280,https://www.pagina12.com.ar/diario/universidad/10-156351-2010-11-09.html
20281,https://www.pagina12.com.ar/diario/universidad/10-156350-2010-11-09.html
20282,https://www.pagina12.com.ar/diario/universidad/10-156352-2010-11-09.html
20283,https://www.pagina12.com.ar/diario/universidad/10-156353-2010-11-09.html
20284,https://www.pagina12.com.ar/diario/elpais/1-156640-2010-11-10.html
20285,https://www.pagina12.com.ar/diario/elpais/1-156641-2010-11-10.html
20286,https://www.pagina12.com.ar/diario/elpais/1-156635-2010-11-10.html
20287,https://www.pagina12.com.ar/diario/elpais/1-156636-2010-11-10.html
20288,https://www.pagina12.com.ar/diario/elpais/1-156626-2010-11-10.html
20289,https://www.pagina12.com.ar/diario/elpais/1-156638-2010-11-10.html
20290,https://www.pagina12.com.ar/diario/elpais/1-156639-2010-11-10.html
20291,https://www.pagina12.com.ar/diario/elpais/1-156625-2010-11-10.html
20292,https://www.pagina12.com.ar/diario/elpais/1-156624-2010-11-10.html
20293,https://www.pagina12.com.ar/diario/elpais/1-156634-2010-11-10.html
20294,https://www.pagina12.com.ar/diario/elpais/1-156633-2010-11-10.html
20295,https://www.pagina12.com.ar/diario/economia/2-156629-2010-11-10.html
20296,https://www.pagina12.com.ar/diario/economia/2-156630-2010-11-10.html
20297,https://www.pagina12.com.ar/diario/economia/2-156606-2010-11-10.html
20298,https://www.pagina12.com.ar/diario/economia/2-156642-2010-11-10.html
20299,https://www.pagina12.com.ar/diario/economia/2-156607-2010-11-10.html
20300,https://www.pagina12.com.ar/diario/economia/2-156631-2010-11-10.html
20301,https://www.pagina12.com.ar/diario/sociedad/3-156613-2010-11-10.html
20302,https://www.pagina12.com.ar/diario/sociedad/3-156614-2010-11-10.html
20303,https://www.pagina12.com.ar/diario/sociedad/3-156620-2010-11-10.html
20304,https://www.pagina12.com.ar/diario/sociedad/3-156621-2010-11-10.html
20305,https://www.pagina12.com.ar/diario/sociedad/3-156627-2010-11-10.html
20306,https://www.pagina12.com.ar/diario/sociedad/3-156628-2010-11-10.html
20307,https://www.pagina12.com.ar/diario/sociedad/3-156619-2010-11-10.html
20308,https://www.pagina12.com.ar/diario/cdigital/31-156527-2010-11-10.html
20309,https://www.pagina12.com.ar/diario/cdigital/31-156528-2010-11-10.html
20310,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19874-2010-11-10.html
20311,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-19869-2010-11-10.html
20312,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19864-2010-11-10.html
20313,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19866-2010-11-10.html
20314,https://www.pagina12.com.ar/diario/suplementos/espectaculos/12-19875-2010-11-10.html
20315,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19862-2010-11-10.html
20316,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19867-2010-11-10.html
20317,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-19873-2010-11-10.html
20318,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19865-2010-11-10.html
20319,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-19870-2010-11-10.html
20320,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-19871-2010-11-10.html
20321,https://www.pagina12.com.ar/diario/suplementos/espectaculos/7-19872-2010-11-10.html
20322,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19863-2010-11-10.html
20323,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-19868-2010-11-10.html
20324,https://www.pagina12.com.ar/diario/laventana/26-156616-2010-11-10.html
20325,https://www.pagina12.com.ar/diario/laventana/26-156615-2010-11-10.html
20326,https://www.pagina12.com.ar/diario/elmundo/4-156622-2010-11-10.html
20327,https://www.pagina12.com.ar/diario/elmundo/4-156623-2010-11-10.html
20328,https://www.pagina12.com.ar/diario/elmundo/4-156617-2010-11-10.html
20329,https://www.pagina12.com.ar/diario/elmundo/4-156618-2010-11-10.html
20330,https://www.pagina12.com.ar/diario/elmundo/4-156637-2010-11-10.html
20331,https://www.pagina12.com.ar/diario/deportes/8-156608-2010-11-10.html
20332,https://www.pagina12.com.ar/diario/deportes/8-156605-2010-11-10.html
20333,https://www.pagina12.com.ar/diario/deportes/8-156609-2010-11-10.html
20334,https://www.pagina12.com.ar/diario/deportes/8-156610-2010-11-10.html
20335,https://www.pagina12.com.ar/diario/deportes/8-156611-2010-11-10.html
20336,https://www.pagina12.com.ar/diario/deportes/8-156612-2010-11-10.html
20337,https://www.pagina12.com.ar/diario/psicologia/9-156241-2010-11-10.html
20338,https://www.pagina12.com.ar/diario/psicologia/9-156235-2010-11-10.html
20339,https://www.pagina12.com.ar/diario/psicologia/9-156237-2010-11-10.html
20340,https://www.pagina12.com.ar/diario/ciencia/19-156604-2010-11-10.html
20341,https://www.pagina12.com.ar/diario/universidad/10-156525-2010-11-10.html
20342,https://www.pagina12.com.ar/diario/universidad/10-156526-2010-11-10.html
20343,https://www.pagina12.com.ar/diario/universidad/10-156349-2010-11-10.html
20344,https://www.pagina12.com.ar/diario/universidad/10-156351-2010-11-10.html
20345,https://www.pagina12.com.ar/diario/universidad/10-156350-2010-11-10.html
20346,https://www.pagina12.com.ar/diario/universidad/10-156352-2010-11-10.html
20347,https://www.pagina12.com.ar/diario/universidad/10-156353-2010-11-10.html
20348,https://www.pagina12.com.ar/diario/contratapa/13-156632-2010-11-10.html
20349,https://www.pagina12.com.ar/diario/elpais/1-156686-2010-11-11.html
20350,https://www.pagina12.com.ar/diario/elpais/1-156687-2010-11-11.html
20351,https://www.pagina12.com.ar/diario/elpais/1-156688-2010-11-11.html
20352,https://www.pagina12.com.ar/diario/elpais/1-156689-2010-11-11.html
20353,https://www.pagina12.com.ar/diario/elpais/1-156683-2010-11-11.html
20354,https://www.pagina12.com.ar/diario/elpais/1-156684-2010-11-11.html
20355,https://www.pagina12.com.ar/diario/elpais/1-156682-2010-11-11.html
20356,https://www.pagina12.com.ar/diario/elpais/1-156665-2010-11-11.html
20357,https://www.pagina12.com.ar/diario/elpais/1-156681-2010-11-11.html
20358,https://www.pagina12.com.ar/diario/elpais/1-156680-2010-11-11.html
20359,https://www.pagina12.com.ar/diario/elpais/1-156674-2010-11-11.html
20360,https://www.pagina12.com.ar/diario/economia/2-156669-2010-11-11.html
20361,https://www.pagina12.com.ar/diario/economia/2-156675-2010-11-11.html
20362,https://www.pagina12.com.ar/diario/sociedad/3-156685-2010-11-11.html
20363,https://www.pagina12.com.ar/diario/sociedad/3-156672-2010-11-11.html
20364,https://www.pagina12.com.ar/diario/sociedad/3-156673-2010-11-11.html
20365,https://www.pagina12.com.ar/diario/sociedad/3-156667-2010-11-11.html
20366,https://www.pagina12.com.ar/diario/sociedad/3-156668-2010-11-11.html
20367,https://www.pagina12.com.ar/diario/cdigital/31-156527-2010-11-11.html
20368,https://www.pagina12.com.ar/diario/cdigital/31-156528-2010-11-11.html
20369,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19885-2010-11-11.html
20370,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-19876-2010-11-11.html
20371,https://www.pagina12.com.ar/diario/suplementos/espectaculos/12-19883-2010-11-11.html
20372,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19877-2010-11-11.html
20373,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19878-2010-11-11.html
20374,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19879-2010-11-11.html
20375,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19880-2010-11-11.html
20376,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19881-2010-11-11.html
20377,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19882-2010-11-11.html
20378,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19886-2010-11-11.html
20379,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-19884-2010-11-11.html
20380,https://www.pagina12.com.ar/diario/laventana/26-156616-2010-11-11.html
20381,https://www.pagina12.com.ar/diario/laventana/26-156615-2010-11-11.html
20382,https://www.pagina12.com.ar/diario/elmundo/4-156677-2010-11-11.html
20383,https://www.pagina12.com.ar/diario/elmundo/4-156678-2010-11-11.html
20384,https://www.pagina12.com.ar/diario/elmundo/4-156679-2010-11-11.html
20385,https://www.pagina12.com.ar/diario/elmundo/4-156663-2010-11-11.html
20386,https://www.pagina12.com.ar/diario/elmundo/4-156664-2010-11-11.html
20387,https://www.pagina12.com.ar/diario/deportes/8-156690-2010-11-11.html
20388,https://www.pagina12.com.ar/diario/deportes/8-156666-2010-11-11.html
20389,https://www.pagina12.com.ar/diario/deportes/8-156691-2010-11-11.html
20390,https://www.pagina12.com.ar/diario/deportes/8-156670-2010-11-11.html
20391,https://www.pagina12.com.ar/diario/deportes/8-156671-2010-11-11.html
20392,https://www.pagina12.com.ar/diario/psicologia/9-156661-2010-11-11.html
20393,https://www.pagina12.com.ar/diario/psicologia/9-156662-2010-11-11.html
20394,https://www.pagina12.com.ar/diario/universidad/10-156525-2010-11-11.html
20395,https://www.pagina12.com.ar/diario/universidad/10-156526-2010-11-11.html
20396,https://www.pagina12.com.ar/diario/universidad/10-156349-2010-11-11.html
20397,https://www.pagina12.com.ar/diario/universidad/10-156351-2010-11-11.html
20398,https://www.pagina12.com.ar/diario/universidad/10-156350-2010-11-11.html
20399,https://www.pagina12.com.ar/diario/universidad/10-156352-2010-11-11.html
20400,https://www.pagina12.com.ar/diario/universidad/10-156353-2010-11-11.html
20401,https://www.pagina12.com.ar/diario/contratapa/13-156676-2010-11-11.html
20402,https://www.pagina12.com.ar/diario/elpais/1-156748-2010-11-12.html
20403,https://www.pagina12.com.ar/diario/elpais/1-156750-2010-11-12.html
20404,https://www.pagina12.com.ar/diario/elpais/1-156771-2010-11-12.html
20405,https://www.pagina12.com.ar/diario/elpais/1-156772-2010-11-12.html
20406,https://www.pagina12.com.ar/diario/elpais/1-156773-2010-11-12.html
20407,https://www.pagina12.com.ar/diario/elpais/1-156765-2010-11-12.html
20408,https://www.pagina12.com.ar/diario/elpais/1-156766-2010-11-12.html
20409,https://www.pagina12.com.ar/diario/elpais/1-156731-2010-11-12.html
20410,https://www.pagina12.com.ar/diario/elpais/1-156732-2010-11-12.html
20411,https://www.pagina12.com.ar/diario/elpais/1-156735-2010-11-12.html
20412,https://www.pagina12.com.ar/diario/elpais/1-156774-2010-11-12.html
20413,https://www.pagina12.com.ar/diario/elpais/1-156761-2010-11-12.html
20414,https://www.pagina12.com.ar/diario/elpais/1-156762-2010-11-12.html
20415,https://www.pagina12.com.ar/diario/elpais/1-156736-2010-11-12.html
20416,https://www.pagina12.com.ar/diario/elpais/1-156763-2010-11-12.html
20417,https://www.pagina12.com.ar/diario/elpais/1-156764-2010-11-12.html
20418,https://www.pagina12.com.ar/diario/elpais/1-156767-2010-11-12.html
20419,https://www.pagina12.com.ar/diario/elpais/1-156768-2010-11-12.html
20420,https://www.pagina12.com.ar/diario/elpais/1-156769-2010-11-12.html
20421,https://www.pagina12.com.ar/diario/elpais/1-156770-2010-11-12.html
20422,https://www.pagina12.com.ar/diario/economia/2-156749-2010-11-12.html
20423,https://www.pagina12.com.ar/diario/economia/2-156737-2010-11-12.html
20424,https://www.pagina12.com.ar/diario/economia/2-156728-2010-11-12.html
20425,https://www.pagina12.com.ar/diario/economia/2-156726-2010-11-12.html
20426,https://www.pagina12.com.ar/diario/economia/2-156730-2010-11-12.html
20427,https://www.pagina12.com.ar/diario/economia/2-156727-2010-11-12.html
20428,https://www.pagina12.com.ar/diario/economia/2-156729-2010-11-12.html
20429,https://www.pagina12.com.ar/diario/sociedad/3-156751-2010-11-12.html
20430,https://www.pagina12.com.ar/diario/sociedad/3-156738-2010-11-12.html
20431,https://www.pagina12.com.ar/diario/sociedad/3-156752-2010-11-12.html
20432,https://www.pagina12.com.ar/diario/sociedad/3-156733-2010-11-12.html
20433,https://www.pagina12.com.ar/diario/sociedad/3-156739-2010-11-12.html
20434,https://www.pagina12.com.ar/diario/sociedad/3-156734-2010-11-12.html
20435,https://www.pagina12.com.ar/diario/sociedad/3-156740-2010-11-12.html
20436,https://www.pagina12.com.ar/diario/sociedad/3-156741-2010-11-12.html
20437,https://www.pagina12.com.ar/diario/sociedad/3-156742-2010-11-12.html
20438,https://www.pagina12.com.ar/diario/sociedad/3-156753-2010-11-12.html
20439,https://www.pagina12.com.ar/diario/sociedad/3-156754-2010-11-12.html
20440,https://www.pagina12.com.ar/diario/sociedad/3-156755-2010-11-12.html
20441,https://www.pagina12.com.ar/diario/cdigital/31-156527-2010-11-12.html
20442,https://www.pagina12.com.ar/diario/cdigital/31-156528-2010-11-12.html
20443,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-19895-2010-11-12.html
20444,https://www.pagina12.com.ar/diario/suplementos/espectaculos/18-19889-2010-11-12.html
20445,https://www.pagina12.com.ar/diario/suplementos/espectaculos/19-19893-2010-11-12.html
20446,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19887-2010-11-12.html
20447,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19891-2010-11-12.html
20448,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19890-2010-11-12.html
20449,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19892-2010-11-12.html
20450,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19888-2010-11-12.html
20451,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-19894-2010-11-12.html
20452,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19896-2010-11-12.html
20453,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19897-2010-11-12.html
20454,https://www.pagina12.com.ar/diario/laventana/26-156616-2010-11-12.html
20455,https://www.pagina12.com.ar/diario/laventana/26-156615-2010-11-12.html
20456,https://www.pagina12.com.ar/diario/elmundo/4-156721-2010-11-12.html
20457,https://www.pagina12.com.ar/diario/elmundo/4-156722-2010-11-12.html
20458,https://www.pagina12.com.ar/diario/elmundo/4-156723-2010-11-12.html
20459,https://www.pagina12.com.ar/diario/elmundo/4-156715-2010-11-12.html
20460,https://www.pagina12.com.ar/diario/elmundo/4-156708-2010-11-12.html
20461,https://www.pagina12.com.ar/diario/elmundo/4-156709-2010-11-12.html
20462,https://www.pagina12.com.ar/diario/elmundo/4-156710-2010-11-12.html
20463,https://www.pagina12.com.ar/diario/elmundo/4-156716-2010-11-12.html
20464,https://www.pagina12.com.ar/diario/elmundo/4-156724-2010-11-12.html
20465,https://www.pagina12.com.ar/diario/elmundo/4-156725-2010-11-12.html
20466,https://www.pagina12.com.ar/diario/deportes/8-156743-2010-11-12.html
20467,https://www.pagina12.com.ar/diario/deportes/8-156717-2010-11-12.html
20468,https://www.pagina12.com.ar/diario/deportes/8-156744-2010-11-12.html
20469,https://www.pagina12.com.ar/diario/deportes/8-156712-2010-11-12.html
20470,https://www.pagina12.com.ar/diario/deportes/8-156713-2010-11-12.html
20471,https://www.pagina12.com.ar/diario/deportes/8-156714-2010-11-12.html
20472,https://www.pagina12.com.ar/diario/deportes/8-156718-2010-11-12.html
20473,https://www.pagina12.com.ar/diario/deportes/8-156719-2010-11-12.html
20474,https://www.pagina12.com.ar/diario/deportes/8-156720-2010-11-12.html
20475,https://www.pagina12.com.ar/diario/deportes/8-156745-2010-11-12.html
20476,https://www.pagina12.com.ar/diario/deportes/8-156746-2010-11-12.html
20477,https://www.pagina12.com.ar/diario/deportes/8-156747-2010-11-12.html
20478,https://www.pagina12.com.ar/diario/psicologia/9-156661-2010-11-12.html
20479,https://www.pagina12.com.ar/diario/psicologia/9-156662-2010-11-12.html
20480,https://www.pagina12.com.ar/diario/universidad/10-156756-2010-11-12.html
20481,https://www.pagina12.com.ar/diario/universidad/10-156757-2010-11-12.html
20482,https://www.pagina12.com.ar/diario/universidad/10-156758-2010-11-12.html
20483,https://www.pagina12.com.ar/diario/universidad/10-156759-2010-11-12.html
20484,https://www.pagina12.com.ar/diario/universidad/10-156760-2010-11-12.html
20485,https://www.pagina12.com.ar/diario/universidad/10-156525-2010-11-12.html
20486,https://www.pagina12.com.ar/diario/universidad/10-156526-2010-11-12.html
20487,https://www.pagina12.com.ar/diario/contratapa/13-156711-2010-11-12.html
20488,https://www.pagina12.com.ar/diario/elpais/1-156818-2010-11-13.html
20489,https://www.pagina12.com.ar/diario/elpais/1-156819-2010-11-13.html
20490,https://www.pagina12.com.ar/diario/elpais/1-156802-2010-11-13.html
20491,https://www.pagina12.com.ar/diario/elpais/1-156803-2010-11-13.html
20492,https://www.pagina12.com.ar/diario/elpais/1-156817-2010-11-13.html
20493,https://www.pagina12.com.ar/diario/elpais/1-156800-2010-11-13.html
20494,https://www.pagina12.com.ar/diario/elpais/1-156801-2010-11-13.html
20495,https://www.pagina12.com.ar/diario/elpais/1-156816-2010-11-13.html
20496,https://www.pagina12.com.ar/diario/elpais/1-156789-2010-11-13.html
20497,https://www.pagina12.com.ar/diario/elpais/1-156812-2010-11-13.html
20498,https://www.pagina12.com.ar/diario/elpais/1-156813-2010-11-13.html
20499,https://www.pagina12.com.ar/diario/elpais/1-156814-2010-11-13.html
20500,https://www.pagina12.com.ar/diario/elpais/1-156815-2010-11-13.html
20501,https://www.pagina12.com.ar/diario/elpais/1-156799-2010-11-13.html
20502,https://www.pagina12.com.ar/diario/economia/2-156820-2010-11-13.html
20503,https://www.pagina12.com.ar/diario/economia/2-156821-2010-11-13.html
20504,https://www.pagina12.com.ar/diario/economia/2-156788-2010-11-13.html
20505,https://www.pagina12.com.ar/diario/sociedad/3-156790-2010-11-13.html
20506,https://www.pagina12.com.ar/diario/sociedad/3-156797-2010-11-13.html
20507,https://www.pagina12.com.ar/diario/sociedad/3-156798-2010-11-13.html
20508,https://www.pagina12.com.ar/diario/sociedad/3-156809-2010-11-13.html
20509,https://www.pagina12.com.ar/diario/sociedad/3-156810-2010-11-13.html
20510,https://www.pagina12.com.ar/diario/cdigital/31-156527-2010-11-13.html
20511,https://www.pagina12.com.ar/diario/cdigital/31-156528-2010-11-13.html
20512,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19912-2010-11-13.html
20513,https://www.pagina12.com.ar/diario/suplementos/espectaculos/19-19904-2010-11-13.html
20514,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19905-2010-11-13.html
20515,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-19906-2010-11-13.html
20516,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-19910-2010-11-13.html
20517,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-19898-2010-11-13.html
20518,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-19901-2010-11-13.html
20519,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19907-2010-11-13.html
20520,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19908-2010-11-13.html
20521,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19909-2010-11-13.html
20522,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-19902-2010-11-13.html
20523,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-19899-2010-11-13.html
20524,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-19900-2010-11-13.html
20525,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19913-2010-11-13.html
20526,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19903-2010-11-13.html
20527,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-19911-2010-11-13.html
20528,https://www.pagina12.com.ar/diario/laventana/26-156616-2010-11-13.html
20529,https://www.pagina12.com.ar/diario/laventana/26-156615-2010-11-13.html
20530,https://www.pagina12.com.ar/diario/elmundo/4-156791-2010-11-13.html
20531,https://www.pagina12.com.ar/diario/elmundo/4-156792-2010-11-13.html
20532,https://www.pagina12.com.ar/diario/elmundo/4-156793-2010-11-13.html
20533,https://www.pagina12.com.ar/diario/elmundo/4-156794-2010-11-13.html
20534,https://www.pagina12.com.ar/diario/deportes/8-156804-2010-11-13.html
20535,https://www.pagina12.com.ar/diario/deportes/8-156805-2010-11-13.html
20536,https://www.pagina12.com.ar/diario/deportes/8-156795-2010-11-13.html
20537,https://www.pagina12.com.ar/diario/deportes/8-156796-2010-11-13.html
20538,https://www.pagina12.com.ar/diario/deportes/8-156806-2010-11-13.html
20539,https://www.pagina12.com.ar/diario/deportes/8-156807-2010-11-13.html
20540,https://www.pagina12.com.ar/diario/psicologia/9-156661-2010-11-13.html
20541,https://www.pagina12.com.ar/diario/psicologia/9-156662-2010-11-13.html
20542,https://www.pagina12.com.ar/diario/especiales/18-156808-2010-11-13.html
20543,https://www.pagina12.com.ar/diario/universidad/10-156756-2010-11-13.html
20544,https://www.pagina12.com.ar/diario/universidad/10-156757-2010-11-13.html
20545,https://www.pagina12.com.ar/diario/universidad/10-156758-2010-11-13.html
20546,https://www.pagina12.com.ar/diario/universidad/10-156759-2010-11-13.html
20547,https://www.pagina12.com.ar/diario/universidad/10-156760-2010-11-13.html
20548,https://www.pagina12.com.ar/diario/universidad/10-156525-2010-11-13.html
20549,https://www.pagina12.com.ar/diario/universidad/10-156526-2010-11-13.html
20550,https://www.pagina12.com.ar/diario/contratapa/13-156811-2010-11-13.html
20551,https://www.pagina12.com.ar/diario/elpais/1-156872-2010-11-14.html
20552,https://www.pagina12.com.ar/diario/elpais/1-156871-2010-11-14.html
20553,https://www.pagina12.com.ar/diario/elpais/1-156837-2010-11-14.html
20554,https://www.pagina12.com.ar/diario/elpais/1-156870-2010-11-14.html
20555,https://www.pagina12.com.ar/diario/elpais/1-156867-2010-11-14.html
20556,https://www.pagina12.com.ar/diario/elpais/1-156865-2010-11-14.html
20557,https://www.pagina12.com.ar/diario/elpais/1-156866-2010-11-14.html
20558,https://www.pagina12.com.ar/diario/elpais/1-156863-2010-11-14.html
20559,https://www.pagina12.com.ar/diario/elpais/1-156864-2010-11-14.html
20560,https://www.pagina12.com.ar/diario/elpais/1-156842-2010-11-14.html
20561,https://www.pagina12.com.ar/diario/elpais/1-156843-2010-11-14.html
20562,https://www.pagina12.com.ar/diario/elpais/1-156844-2010-11-14.html
20563,https://www.pagina12.com.ar/diario/elpais/1-156860-2010-11-14.html
20564,https://www.pagina12.com.ar/diario/elpais/1-156859-2010-11-14.html
20565,https://www.pagina12.com.ar/diario/elpais/1-156861-2010-11-14.html
20566,https://www.pagina12.com.ar/diario/elpais/1-156868-2010-11-14.html
20567,https://www.pagina12.com.ar/diario/elpais/1-156869-2010-11-14.html
20568,https://www.pagina12.com.ar/diario/economia/2-156845-2010-11-14.html
20569,https://www.pagina12.com.ar/diario/economia/2-156846-2010-11-14.html
20570,https://www.pagina12.com.ar/diario/economia/2-156847-2010-11-14.html
20571,https://www.pagina12.com.ar/diario/sociedad/3-156836-2010-11-14.html
20572,https://www.pagina12.com.ar/diario/sociedad/3-156854-2010-11-14.html
20573,https://www.pagina12.com.ar/diario/sociedad/3-156855-2010-11-14.html
20574,https://www.pagina12.com.ar/diario/sociedad/3-156856-2010-11-14.html
20575,https://www.pagina12.com.ar/diario/sociedad/3-156857-2010-11-14.html
20576,https://www.pagina12.com.ar/diario/sociedad/3-156858-2010-11-14.html
20577,https://www.pagina12.com.ar/diario/cdigital/31-156527-2010-11-14.html
20578,https://www.pagina12.com.ar/diario/cdigital/31-156528-2010-11-14.html
20579,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-19918-2010-11-14.html
20580,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19917-2010-11-14.html
20581,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-19916-2010-11-14.html
20582,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-19915-2010-11-14.html
20583,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-19914-2010-11-14.html
20584,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-19920-2010-11-14.html
20585,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-19921-2010-11-14.html
20586,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-19922-2010-11-14.html
20587,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-19919-2010-11-14.html
20588,https://www.pagina12.com.ar/diario/laventana/26-156616-2010-11-14.html
20589,https://www.pagina12.com.ar/diario/laventana/26-156615-2010-11-14.html
20590,https://www.pagina12.com.ar/diario/elmundo/4-156839-2010-11-14.html
20591,https://www.pagina12.com.ar/diario/elmundo/4-156840-2010-11-14.html
20592,https://www.pagina12.com.ar/diario/elmundo/4-156848-2010-11-14.html
20593,https://www.pagina12.com.ar/diario/elmundo/4-156838-2010-11-14.html
20594,https://www.pagina12.com.ar/diario/elmundo/4-156850-2010-11-14.html
20595,https://www.pagina12.com.ar/diario/elmundo/4-156841-2010-11-14.html
20596,https://www.pagina12.com.ar/diario/deportes/8-156835-2010-11-14.html
20597,https://www.pagina12.com.ar/diario/deportes/8-156851-2010-11-14.html
20598,https://www.pagina12.com.ar/diario/deportes/8-156829-2010-11-14.html
20599,https://www.pagina12.com.ar/diario/deportes/8-156852-2010-11-14.html
20600,https://www.pagina12.com.ar/diario/deportes/8-156830-2010-11-14.html
20601,https://www.pagina12.com.ar/diario/deportes/8-156831-2010-11-14.html
20602,https://www.pagina12.com.ar/diario/deportes/8-156832-2010-11-14.html
20603,https://www.pagina12.com.ar/diario/deportes/8-156833-2010-11-14.html
20604,https://www.pagina12.com.ar/diario/deportes/8-156834-2010-11-14.html
20605,https://www.pagina12.com.ar/diario/deportes/8-156853-2010-11-14.html
20606,https://www.pagina12.com.ar/diario/psicologia/9-156661-2010-11-14.html
20607,https://www.pagina12.com.ar/diario/psicologia/9-156662-2010-11-14.html
20608,https://www.pagina12.com.ar/diario/universidad/10-156756-2010-11-14.html
20609,https://www.pagina12.com.ar/diario/universidad/10-156757-2010-11-14.html
20610,https://www.pagina12.com.ar/diario/universidad/10-156758-2010-11-14.html
20611,https://www.pagina12.com.ar/diario/universidad/10-156759-2010-11-14.html
20612,https://www.pagina12.com.ar/diario/universidad/10-156760-2010-11-14.html
20613,https://www.pagina12.com.ar/diario/universidad/10-156525-2010-11-14.html
20614,https://www.pagina12.com.ar/diario/universidad/10-156526-2010-11-14.html
20615,https://www.pagina12.com.ar/diario/contratapa/13-156862-2010-11-14.html
20616,https://www.pagina12.com.ar/diario/elpais/1-156884-2010-11-15.html
20617,https://www.pagina12.com.ar/diario/elpais/1-156908-2010-11-15.html
20618,https://www.pagina12.com.ar/diario/elpais/1-156909-2010-11-15.html
20619,https://www.pagina12.com.ar/diario/elpais/1-156910-2010-11-15.html
20620,https://www.pagina12.com.ar/diario/elpais/1-156913-2010-11-15.html
20621,https://www.pagina12.com.ar/diario/elpais/1-156914-2010-11-15.html
20622,https://www.pagina12.com.ar/diario/elpais/1-156903-2010-11-15.html
20623,https://www.pagina12.com.ar/diario/elpais/1-156904-2010-11-15.html
20624,https://www.pagina12.com.ar/diario/elpais/1-156905-2010-11-15.html
20625,https://www.pagina12.com.ar/diario/elpais/1-156907-2010-11-15.html
20626,https://www.pagina12.com.ar/diario/elpais/1-156906-2010-11-15.html
20627,https://www.pagina12.com.ar/diario/elpais/1-156911-2010-11-15.html
